LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703218.066497,496750.000,13932,3,PG,1,100,2036
1752703218.106497,496790.000,13949,2,PG,1,100,2049
1752703218.146497,496830.000,13949,2,PG,1,100,2037
1752703218.186498,496870.000,13968,3,PG,1,100,2043
1752703218.226498,496910.000,13968,3,PG,1,100,2026
1752703218.266498,496950.000,13968,3,PG,1,100,2029
1752703218.306498,496990.000,13985,2,PG,1,100,2031
1752703218.346498,497030.000,13985,2,PG,1,100,2030
1752703218.386498,497070.000,14000,3,PG,1,100,2027
1752703218.426498,497110.000,14000,3,PG,1,100,2043
1752703218.466498,497150.000,14000,3,PG,1,100,2036
1752703218.506498,497190.000,14021,3,PG,1,100,2032
1752703218.546498,497230.000,14021,3,PG,1,100,2025
1752703218.586498,497270.000,14021,3,PG,1,100,2029
1752703218.626499,497310.000,14037,2,PG,1,100,2031
1752703218.666499,497350.000,14037,2,PG,1,100,2028
1752703218.706499,497390.000,14054,3,PG,1,100,2020
1752703218.746499,497430.000,14054,3,PG,1,100,2035
1752703218.786499,497470.000,14054,3,PG,1,100,2038
1752703218.826499,497510.000,14071,2,PG,1,100,2020
1752703218.866499,497550.000,14071,2,PG,1,100,2023
1752703218.906499,497590.000,14086,3,PG,1,100,2032
1752703218.946499,497630.000,14086,3,PG,1,100,2035
1752703218.986499,497670.000,14086,3,PG,1,100,2037
1752703219.026499,497710.000,14102,2,PG,1,100,2043
1752703219.066500,497750.000,14102,2,PG,1,100,2042
1752703219.106500,497790.000,14124,3,PG,1,100,2016
1752703219.146500,497830.000,14124,3,PG,1,100,2028
1752703219.186500,497870.000,14124,3,PG,1,100,2045
1752703219.226500,497910.000,14140,2,PG,1,100,2030
1752703219.266500,497950.000,14140,2,PG,1,100,2037
1752703219.306500,497990.000,14155,3,PG,1,100,2028
1752703219.346500,498030.000,14155,3,PG,1,100,2032
1752703219.386500,498070.000,14155,3,PG,1,100,2027
1752703219.433500,498117.000,14171,2,PG,1,100,2027
1752703219.480501,498164.000,14171,2,PG,1,100,2029
1752703219.520501,498204.000,14189,3,PG,1,100,2025
1752703219.560501,498244.000,14189,3,PG,1,100,2038
1752703219.600501,498284.000,14189,3,PG,1,100,2041
1752703219.640501,498324.000,14205,2,PG,1,100,2050
1752703219.680501,498364.000,14205,2,PG,1,100,2045
1752703219.720501,498404.000,14222,3,PG,1,100,2036
1752703219.760501,498444.000,14222,3,PG,1,100,2023
1752703219.800501,498484.000,14222,3,PG,1,100,2036
1752703219.840501,498524.000,14239,2,PG,1,100,2037
1752703219.880501,498564.000,14239,2,PG,1,100,2026
1752703219.920502,498604.000,14263,3,PG,1,100,2031
1752703219.960502,498644.000,14263,3,PG,1,100,2030
1752703220.000502,498684.000,14263,3,PG,1,100,2025
1752703220.040502,498724.000,14279,2,PG,1,100,2028
1752703220.080502,498764.000,14279,2,PG,1,100,2028
1752703220.120502,498804.000,14295,3,PG,1,100,2040
1752703220.160502,498844.000,14295,3,PG,1,100,2036
